District ,Crop,Crop_Year,Season,Area ,Production
GADCHIROLI,Sesamum,2002,Rabi       ,1900,400
GADCHIROLI,Sesamum,2003,Kharif     ,700,100
GADCHIROLI,Sesamum,2003,Rabi       ,2000,400
GADCHIROLI,Sesamum,2004,Kharif     ,600,100
GADCHIROLI,Sesamum,2004,Rabi       ,2100,500
GADCHIROLI,Sesamum,2005,Kharif     ,600,100
GADCHIROLI,Sesamum,2005,Rabi       ,2500,300
GADCHIROLI,Sesamum,2006,Kharif     ,700,100
GADCHIROLI,Sesamum,2006,Rabi       ,2600,700
GADCHIROLI,Sesamum,2007,Kharif     ,700,200
GADCHIROLI,Sesamum,2007,Rabi       ,1900,500
GADCHIROLI,Sesamum,2008,Kharif     ,700,200
GADCHIROLI,Sesamum,2008,Rabi       ,600,200
GADCHIROLI,Sesamum,2009,Kharif     ,600,200
GADCHIROLI,Sesamum,2009,Rabi       ,1200,300
GADCHIROLI,Sesamum,2010,Kharif     ,700,300
GADCHIROLI,Sesamum,2010,Rabi       ,1400,400
GADCHIROLI,Sesamum,2011,Kharif     ,900,300
GADCHIROLI,Sesamum,2011,Rabi       ,2200,700
GADCHIROLI,Sesamum,2012,Kharif     ,500,200
GADCHIROLI,Sesamum,2012,Rabi       ,200,100
GADCHIROLI,Sesamum,2013,Kharif     ,200,
GADCHIROLI,Sesamum,2013,Rabi       ,100,
GADCHIROLI,Sesamum,2014,Rabi       ,100,
GADCHIROLI,Sesamum,2015,Kharif     ,300,50
GADCHIROLI,Sesamum,2015,Rabi       ,100,50
GADCHIROLI,Sesamum,2016,Kharif     ,407,111
GADCHIROLI,Sesamum,2016,Rabi       ,200,100
GADCHIROLI,Sesamum,2017,Kharif     ,300,56
GADCHIROLI,Sesamum,2017,Rabi       ,42,23
GADCHIROLI,Sesamum,2018,Kharif     ,299,78
GADCHIROLI,Sesamum,2018,Rabi       ,43,10
GADCHIROLI,Sesamum,2019,Kharif     ,332,40
GADCHIROLI,Sesamum,2019,Rabi       ,48,15
GONDIA,Sesamum,1999,Kharif     ,1000,300
GONDIA,Sesamum,1999,Rabi       ,200,100
GONDIA,Sesamum,2000,Kharif     ,1000,200
GONDIA,Sesamum,2000,Rabi       ,100,100
GONDIA,Sesamum,2001,Kharif     ,1000,300
GONDIA,Sesamum,2001,Rabi       ,100,10
GONDIA,Sesamum,2002,Kharif     ,900,200
GONDIA,Sesamum,2002,Rabi       ,100,10
GONDIA,Sesamum,2003,Kharif     ,1000,200
GONDIA,Sesamum,2003,Rabi       ,100,0
GONDIA,Sesamum,2004,Kharif     ,1100,200
GONDIA,Sesamum,2005,Kharif     ,1100,200
GONDIA,Sesamum,2006,Kharif     ,1200,200
GONDIA,Sesamum,2007,Kharif     ,1200,400
GONDIA,Sesamum,2008,Kharif     ,1100,400
GONDIA,Sesamum,2009,Kharif     ,1100,300
GONDIA,Sesamum,2010,Kharif     ,1100,200
GONDIA,Sesamum,2011,Kharif     ,1200,300
GONDIA,Sesamum,2012,Kharif     ,1300,600
GONDIA,Sesamum,2013,Kharif     ,1400,300
GONDIA,Sesamum,2015,Kharif     ,1200,200
GONDIA,Sesamum,2016,Kharif     ,1278,350
GONDIA,Sesamum,2016,Summer     ,6,1
GONDIA,Sesamum,2017,Kharif     ,1232,231
GONDIA,Sesamum,2017,Rabi       ,32,11
GONDIA,Sesamum,2017,Summer     ,2,
GONDIA,Sesamum,2018,Kharif     ,1300,338
GONDIA,Sesamum,2018,Rabi       ,32,
GONDIA,Sesamum,2018,Summer     ,3,1
GONDIA,Sesamum,2019,Kharif     ,1302,169
GONDIA,Sesamum,2019,Rabi       ,84,
HINGOLI,Sesamum,1999,Kharif     ,1900,400
HINGOLI,Sesamum,2000,Kharif     ,2000,400
HINGOLI,Sesamum,2001,Kharif     ,2000,600
HINGOLI,Sesamum,2002,Kharif     ,2100,600
HINGOLI,Sesamum,2003,Kharif     ,3000,800
HINGOLI,Sesamum,2004,Kharif     ,3300,600
HINGOLI,Sesamum,2005,Kharif     ,1600,400
HINGOLI,Sesamum,2006,Kharif     ,1100,200
HINGOLI,Sesamum,2007,Kharif     ,1100,200
HINGOLI,Sesamum,2008,Kharif     ,1000,200
HINGOLI,Sesamum,2009,Kharif     ,900,200
HINGOLI,Sesamum,2010,Kharif     ,1100,300
HINGOLI,Sesamum,2011,Kharif     ,1200,300
HINGOLI,Sesamum,2012,Kharif     ,2800,600
HINGOLI,Sesamum,2013,Kharif     ,1900,470
HINGOLI,Sesamum,2015,Kharif     ,3600,220
HINGOLI,Sesamum,2015,Rabi       ,10,3
HINGOLI,Sesamum,2016,Kharif     ,2515,429
HINGOLI,Sesamum,2016,Rabi       ,10,2
HINGOLI,Sesamum,2017,Kharif     ,667,95
HINGOLI,Sesamum,2018,Kharif     ,8,1
HINGOLI,Sesamum,2018,Rabi       ,52,6
HINGOLI,Sesamum,2019,Kharif     ,1,
HINGOLI,Sesamum,2019,Summer     ,12,2
JALGAON,Sesamum,1998,Kharif     ,24800,10100
JALGAON,Sesamum,1999,Kharif     ,24100,9400
JALGAON,Sesamum,2000,Kharif     ,26300,5900
JALGAON,Sesamum,2001,Kharif     ,25800,10600
JALGAON,Sesamum,2002,Kharif     ,26200,12000
JALGAON,Sesamum,2003,Kharif     ,29700,11900
JALGAON,Sesamum,2004,Kharif     ,25800,7500
JALGAON,Sesamum,2005,Kharif     ,27000,9100
JALGAON,Sesamum,2006,Kharif     ,26400,9800
JALGAON,Sesamum,2007,Kharif     ,22200,9700
JALGAON,Sesamum,2008,Kharif     ,12400,4100
JALGAON,Sesamum,2009,Kharif     ,13400,5100
JALGAON,Sesamum,2010,Kharif     ,14700,7400
JALGAON,Sesamum,2011,Kharif     ,7700,4200
JALGAON,Sesamum,2012,Kharif     ,7300,2700
JALGAON,Sesamum,2013,Kharif     ,7300,2700
JALGAON,Sesamum,2014,Kharif     ,3400,1200
JALGAON,Sesamum,2015,Kharif     ,3100,600
JALGAON,Sesamum,2016,Kharif     ,3334,1421
JALGAON,Sesamum,2016,Rabi       ,100,27500
JALGAON,Sesamum,2017,Kharif     ,3626,1244
JALGAON,Sesamum,2018,Kharif     ,3913,1165
JALGAON,Sesamum,2019,Kharif     ,3016,971
JALGAON,Sesamum,2019,Rabi       ,70,19
JALGAON,Sesamum,2019,Summer     ,1099,396
JALNA,Sesamum,1998,Kharif     ,3800,1000
JALNA,Sesamum,1999,Kharif     ,4000,1300
JALNA,Sesamum,2000,Kharif     ,4100,1000
JALNA,Sesamum,2001,Kharif     ,3900,900
JALNA,Sesamum,2002,Kharif     ,4200,1300
JALNA,Sesamum,2003,Kharif     ,3800,1000
JALNA,Sesamum,2004,Kharif     ,3100,700
JALNA,Sesamum,2005,Kharif     ,3500,900
JALNA,Sesamum,2006,Kharif     ,3500,700
JALNA,Sesamum,2007,Kharif     ,2600,500
JALNA,Sesamum,2008,Kharif     ,800,100
JALNA,Sesamum,2009,Kharif     ,1700,300
JALNA,Sesamum,2010,Kharif     ,900,200
JALNA,Sesamum,2011,Kharif     ,500,200
JALNA,Sesamum,2012,Kharif     ,300,100
JALNA,Sesamum,2013,Kharif     ,300,100
JALNA,Sesamum,2015,Kharif     ,100,10
JALNA,Sesamum,2016,Kharif     ,103,19
JALNA,Sesamum,2017,Kharif     ,322,48
JALNA,Sesamum,2019,Kharif     ,146,13
JALNA,Sesamum,2019,Summer     ,9,
KOLHAPUR,Sesamum,2005,Kharif     ,100,100
KOLHAPUR,Sesamum,2006,Kharif     ,100,100
KOLHAPUR,Sesamum,2007,Kharif     ,100,100
KOLHAPUR,Sesamum,2016,Kharif     ,26,7
KOLHAPUR,Sesamum,2017,Kharif     ,12,4
KOLHAPUR,Sesamum,2019,Kharif     ,15,2
LATUR,Sesamum,1998,Kharif     ,12600,3100
LATUR,Sesamum,1999,Kharif     ,10900,2200
LATUR,Sesamum,2000,Kharif     ,11300,2100
LATUR,Sesamum,2001,Kharif     ,10200,1700
LATUR,Sesamum,2002,Kharif     ,9300,1600
LATUR,Sesamum,2003,Kharif     ,8200,2200
LATUR,Sesamum,2004,Kharif     ,7800,800
LATUR,Sesamum,2005,Kharif     ,6900,1500
LATUR,Sesamum,2006,Kharif     ,6900,800
LATUR,Sesamum,2007,Kharif     ,6400,1100
LATUR,Sesamum,2008,Kharif     ,5800,800
LATUR,Sesamum,2009,Kharif     ,3300,400
LATUR,Sesamum,2010,Kharif     ,3600,800
LATUR,Sesamum,2011,Kharif     ,3700,900
LATUR,Sesamum,2012,Kharif     ,3700,1100
LATUR,Sesamum,2013,Kharif     ,3000,700
LATUR,Sesamum,2014,Kharif     ,2100,300
LATUR,Sesamum,2015,Kharif     ,2700,200
LATUR,Sesamum,2015,Rabi       ,100,100
LATUR,Sesamum,2016,Kharif     ,2769,563
LATUR,Sesamum,2016,Rabi       ,320,90
LATUR,Sesamum,2017,Kharif     ,2951,346
LATUR,Sesamum,2018,Kharif     ,2821,286
LATUR,Sesamum,2019,Kharif     ,2326,482
NAGPUR,Sesamum,1998,Kharif     ,700,200
NAGPUR,Sesamum,1998,Rabi       ,1000,200
NAGPUR,Sesamum,1999,Kharif     ,300,100
NAGPUR,Sesamum,1999,Rabi       ,700,200
NAGPUR,Sesamum,2000,Kharif     ,300,100
NAGPUR,Sesamum,2000,Rabi       ,300,100
NAGPUR,Sesamum,2001,Kharif     ,400,100
NAGPUR,Sesamum,2002,Kharif     ,300,100
NAGPUR,Sesamum,2003,Kharif     ,200,100
NAGPUR,Sesamum,2004,Kharif     ,200,100
NAGPUR,Sesamum,2005,Kharif     ,200,100
NAGPUR,Sesamum,2005,Rabi       ,100,100
NAGPUR,Sesamum,2006,Kharif     ,100,100
NAGPUR,Sesamum,2007,Kharif     ,100,100
NAGPUR,Sesamum,2008,Kharif     ,100,100
NAGPUR,Sesamum,2009,Kharif     ,100,
NAGPUR,Sesamum,2010,Kharif     ,100,40
NAGPUR,Sesamum,2010,Rabi       ,100,29
NAGPUR,Sesamum,2011,Kharif     ,100,30
NAGPUR,Sesamum,2012,Kharif     ,100,50
NAGPUR,Sesamum,2012,Rabi       ,100,30
NAGPUR,Sesamum,2013,Kharif     ,100,
NAGPUR,Sesamum,2013,Rabi       ,100,
NAGPUR,Sesamum,2015,Kharif     ,100,20
NAGPUR,Sesamum,2016,Kharif     ,54,15
NAGPUR,Sesamum,2019,Kharif     ,5,1
NAGPUR,Sesamum,2019,Summer     ,16,5
NANDED,Sesamum,1998,Kharif     ,8600,1900
NANDED,Sesamum,1998,Rabi       ,700,100
NANDED,Sesamum,1999,Kharif     ,7800,1800
NANDED,Sesamum,1999,Rabi       ,400,100
NANDED,Sesamum,2000,Kharif     ,8300,1600
NANDED,Sesamum,2000,Rabi       ,400,100
NANDED,Sesamum,2001,Kharif     ,7500,2700
NANDED,Sesamum,2001,Rabi       ,400,100
NANDED,Sesamum,2002,Kharif     ,7300,2100
NANDED,Sesamum,2002,Rabi       ,500,100
NANDED,Sesamum,2003,Kharif     ,7500,2400
NANDED,Sesamum,2003,Rabi       ,500,100
NANDED,Sesamum,2004,Kharif     ,5700,1000
NANDED,Sesamum,2005,Kharif     ,5600,1600
NANDED,Sesamum,2005,Rabi       ,600,100
NANDED,Sesamum,2006,Kharif     ,5500,900
NANDED,Sesamum,2006,Rabi       ,600,200
NANDED,Sesamum,2007,Kharif     ,5300,1300
NANDED,Sesamum,2007,Rabi       ,300,100
NANDED,Sesamum,2008,Kharif     ,2600,500
NANDED,Sesamum,2008,Rabi       ,100,100
NANDED,Sesamum,2009,Kharif     ,2400,400
NANDED,Sesamum,2010,Kharif     ,2900,800
NANDED,Sesamum,2010,Rabi       ,200,100
NANDED,Sesamum,2011,Kharif     ,2700,600
NANDED,Sesamum,2011,Rabi       ,100,30
NANDED,Sesamum,2012,Kharif     ,2200,600
NANDED,Sesamum,2012,Rabi       ,400,100
NANDED,Sesamum,2013,Kharif     ,1400,200
NANDED,Sesamum,2013,Rabi       ,500,100
NANDED,Sesamum,2014,Kharif     ,1300,100
NANDED,Sesamum,2014,Rabi       ,100,
NANDED,Sesamum,2015,Kharif     ,1400,100
NANDED,Sesamum,2015,Rabi       ,100,100
NANDED,Sesamum,2016,Kharif     ,900,52
NANDED,Sesamum,2016,Rabi       ,240,70
NANDED,Sesamum,2016,Summer     ,1400,300
NANDED,Sesamum,2017,Kharif     ,476,165
NANDED,Sesamum,2017,Rabi       ,2130,760
NANDED,Sesamum,2017,Summer     ,600,100
NANDED,Sesamum,2018,Kharif     ,370,57
NANDED,Sesamum,2018,Summer     ,810,162
NANDED,Sesamum,2019,Kharif     ,386,56
NANDED,Sesamum,2019,Rabi       ,56,16
NANDED,Sesamum,2019,Summer     ,2,
NANDURBAR,Sesamum,1999,Kharif     ,800,300
NANDURBAR,Sesamum,2000,Kharif     ,1100,200
NANDURBAR,Sesamum,2001,Kharif     ,900,300
NANDURBAR,Sesamum,2002,Kharif     ,500,200
NANDURBAR,Sesamum,2003,Kharif     ,500,200
NANDURBAR,Sesamum,2004,Kharif     ,700,200
NANDURBAR,Sesamum,2005,Kharif     ,700,200
NANDURBAR,Sesamum,2006,Kharif     ,400,100
NANDURBAR,Sesamum,2007,Kharif     ,500,200
NANDURBAR,Sesamum,2008,Kharif     ,500,100
NANDURBAR,Sesamum,2009,Kharif     ,400,100
NANDURBAR,Sesamum,2010,Kharif     ,600,300
NANDURBAR,Sesamum,2013,Kharif     ,100,
NANDURBAR,Sesamum,2015,Kharif     ,100,10
NANDURBAR,Sesamum,2015,Rabi       ,100,30
NANDURBAR,Sesamum,2016,Kharif     ,115,41
NANDURBAR,Sesamum,2016,Rabi       ,100,27500
NANDURBAR,Sesamum,2017,Kharif     ,115,35
NANDURBAR,Sesamum,2017,Rabi       ,32,11
NANDURBAR,Sesamum,2018,Kharif     ,14,3
NANDURBAR,Sesamum,2019,Kharif     ,15,5
NANDURBAR,Sesamum,2019,Rabi       ,23,9
NASHIK,Sesamum,1998,Kharif     ,600,200
NASHIK,Sesamum,1998,Rabi       ,100,100
NASHIK,Sesamum,1999,Kharif     ,600,200
NASHIK,Sesamum,1999,Rabi       ,100,0
NASHIK,Sesamum,2000,Kharif     ,600,100
NASHIK,Sesamum,2000,Rabi       ,100,100
NASHIK,Sesamum,2001,Kharif     ,600,200
NASHIK,Sesamum,2002,Kharif     ,700,300
NASHIK,Sesamum,2003,Kharif     ,700,300
NASHIK,Sesamum,2003,Rabi       ,100,0
NASHIK,Sesamum,2004,Kharif     ,700,200
NASHIK,Sesamum,2005,Kharif     ,300,100
NASHIK,Sesamum,2006,Kharif     ,200,100
NASHIK,Sesamum,2007,Kharif     ,100,100
NASHIK,Sesamum,2008,Kharif     ,100,100
NASHIK,Sesamum,2009,Kharif     ,100,
NASHIK,Sesamum,2011,Kharif     ,100,100
NASHIK,Sesamum,2012,Kharif     ,100,100
NASHIK,Sesamum,2013,Kharif     ,100,
NASHIK,Sesamum,2015,Kharif     ,12,0
NASHIK,Sesamum,2016,Kharif     ,16,6
NASHIK,Sesamum,2017,Kharif     ,30,9
NASHIK,Sesamum,2017,Rabi       ,3,1
NASHIK,Sesamum,2018,Kharif     ,7,1
NASHIK,Sesamum,2019,Kharif     ,21,3
OSMANABAD,Sesamum,1998,Kharif     ,5900,900
OSMANABAD,Sesamum,1999,Kharif     ,6000,1200
OSMANABAD,Sesamum,2000,Kharif     ,6800,1500
OSMANABAD,Sesamum,2001,Kharif     ,5200,1200
OSMANABAD,Sesamum,2002,Kharif     ,5500,1600
OSMANABAD,Sesamum,2003,Kharif     ,6300,1000
OSMANABAD,Sesamum,2004,Kharif     ,6200,1600
OSMANABAD,Sesamum,2005,Kharif     ,5600,1600
OSMANABAD,Sesamum,2006,Kharif     ,5000,1000
OSMANABAD,Sesamum,2007,Kharif     ,5000,1200
OSMANABAD,Sesamum,2008,Kharif     ,4200,900
OSMANABAD,Sesamum,2009,Kharif     ,3800,1000
OSMANABAD,Sesamum,2010,Kharif     ,4300,900
OSMANABAD,Sesamum,2011,Kharif     ,4500,1200
OSMANABAD,Sesamum,2012,Kharif     ,4900,800
OSMANABAD,Sesamum,2013,Kharif     ,5400,1500
OSMANABAD,Sesamum,2014,Kharif     ,5400,600
OSMANABAD,Sesamum,2015,Kharif     ,2600,200
OSMANABAD,Sesamum,2016,Kharif     ,3475,584
OSMANABAD,Sesamum,2017,Kharif     ,3553,481
OSMANABAD,Sesamum,2018,Kharif     ,2973,126
OSMANABAD,Sesamum,2019,Kharif     ,2442,546
OSMANABAD,Sesamum,2019,Summer     ,1492,298
PALGHAR,Sesamum,2015,Kharif     ,100,20
PALGHAR,Sesamum,2015,Rabi       ,400,200
PALGHAR,Sesamum,2016,Kharif     ,112,40
PALGHAR,Sesamum,2016,Rabi       ,500,100
PALGHAR,Sesamum,2017,Rabi       ,550,300
PALGHAR,Sesamum,2018,Rabi       ,119,10
PALGHAR,Sesamum,2019,Rabi       ,475,182
PARBHANI,Sesamum,1998,Kharif     ,7000,1500
PARBHANI,Sesamum,1998,Rabi       ,100,
PARBHANI,Sesamum,1999,Kharif     ,4100,900
PARBHANI,Sesamum,2000,Kharif     ,4800,900
PARBHANI,Sesamum,2001,Kharif     ,5100,2300
PARBHANI,Sesamum,2002,Kharif     ,5000,2100
PARBHANI,Sesamum,2003,Kharif     ,5700,1800
PARBHANI,Sesamum,2004,Kharif     ,4900,900
PARBHANI,Sesamum,2004,Rabi       ,600,100
PARBHANI,Sesamum,2005,Kharif     ,4000,1000
PARBHANI,Sesamum,2006,Kharif     ,4500,700
PARBHANI,Sesamum,2007,Kharif     ,4300,900
PARBHANI,Sesamum,2008,Kharif     ,3100,500
PARBHANI,Sesamum,2009,Kharif     ,3400,600
PARBHANI,Sesamum,2010,Kharif     ,4100,900
PARBHANI,Sesamum,2011,Kharif     ,3500,900
PARBHANI,Sesamum,2012,Kharif     ,2100,500
PARBHANI,Sesamum,2013,Kharif     ,4200,1000
PARBHANI,Sesamum,2015,Kharif     ,900,100
PARBHANI,Sesamum,2015,Rabi       ,50,20
PARBHANI,Sesamum,2016,Kharif     ,895,153
PARBHANI,Sesamum,2016,Rabi       ,120,30
PARBHANI,Sesamum,2017,Kharif     ,932,133
PARBHANI,Sesamum,2018,Kharif     ,212,15
PARBHANI,Sesamum,2018,Rabi       ,66,10
PARBHANI,Sesamum,2019,Kharif     ,326,69
PARBHANI,Sesamum,2019,Rabi       ,47,16
PARBHANI,Sesamum,2019,Summer     ,47,9
PUNE,Sesamum,1998,Kharif     ,2500,1000
PUNE,Sesamum,1998,Rabi       ,1000,200
PUNE,Sesamum,1999,Kharif     ,2700,500
PUNE,Sesamum,1999,Rabi       ,1100,400
PUNE,Sesamum,2000,Kharif     ,3000,600
PUNE,Sesamum,2000,Rabi       ,1100,200
PUNE,Sesamum,2001,Kharif     ,2400,900
PUNE,Sesamum,2001,Rabi       ,1000,200
PUNE,Sesamum,2002,Kharif     ,2300,300
PUNE,Sesamum,2002,Rabi       ,600,100
PUNE,Sesamum,2003,Kharif     ,2700,700
PUNE,Sesamum,2003,Rabi       ,100,0
PUNE,Sesamum,2004,Kharif     ,2700,900
PUNE,Sesamum,2004,Rabi       ,200,100
PUNE,Sesamum,2005,Kharif     ,2800,600
PUNE,Sesamum,2005,Rabi       ,300,100
PUNE,Sesamum,2006,Kharif     ,2800,600
PUNE,Sesamum,2006,Rabi       ,1000,300
PUNE,Sesamum,2007,Kharif     ,2600,900
PUNE,Sesamum,2007,Rabi       ,600,200
PUNE,Sesamum,2008,Kharif     ,1500,500
PUNE,Sesamum,2008,Rabi       ,300,100
PUNE,Sesamum,2009,Kharif     ,1400,100
PUNE,Sesamum,2009,Rabi       ,300,100
PUNE,Sesamum,2010,Kharif     ,1700,400
PUNE,Sesamum,2010,Rabi       ,400,100
PUNE,Sesamum,2011,Kharif     ,1700,500
PUNE,Sesamum,2011,Rabi       ,100,
PUNE,Sesamum,2012,Kharif     ,1700,300
PUNE,Sesamum,2012,Rabi       ,100,30
PUNE,Sesamum,2013,Kharif     ,1200,400
PUNE,Sesamum,2013,Rabi       ,100,
PUNE,Sesamum,2014,Rabi       ,100,
PUNE,Sesamum,2015,Kharif     ,700,50
PUNE,Sesamum,2015,Rabi       ,30,20
PUNE,Sesamum,2016,Kharif     ,704,183
PUNE,Sesamum,2016,Rabi       ,40,10
PUNE,Sesamum,2017,Kharif     ,739,226
PUNE,Sesamum,2017,Rabi       ,140,50
PUNE,Sesamum,2018,Kharif     ,646,81
PUNE,Sesamum,2018,Rabi       ,45,5
PUNE,Sesamum,2019,Kharif     ,512,113
PUNE,Sesamum,2019,Rabi       ,51,14
PUNE,Sesamum,2019,Summer     ,42,
RAIGAD,Sesamum,1998,Kharif     ,400,200
RAIGAD,Sesamum,1998,Rabi       ,100,
RAIGAD,Sesamum,1999,Kharif     ,200,100
RAIGAD,Sesamum,1999,Rabi       ,100,0
RAIGAD,Sesamum,2000,Kharif     ,200,100
RAIGAD,Sesamum,2000,Rabi       ,100,100
RAIGAD,Sesamum,2001,Kharif     ,300,100
RAIGAD,Sesamum,2002,Kharif     ,200,100
RAIGAD,Sesamum,2002,Rabi       ,100,10
RAIGAD,Sesamum,2003,Kharif     ,200,100
RAIGAD,Sesamum,2004,Kharif     ,200,100
RAIGAD,Sesamum,2004,Rabi       ,100,100
RAIGAD,Sesamum,2005,Kharif     ,200,100
RAIGAD,Sesamum,2005,Rabi       ,100,100
RAIGAD,Sesamum,2006,Kharif     ,200,100
RAIGAD,Sesamum,2007,Kharif     ,200,100
RAIGAD,Sesamum,2008,Kharif     ,200,100
RAIGAD,Sesamum,2009,Kharif     ,200,100
RAIGAD,Sesamum,2010,Kharif     ,200,100
RAIGAD,Sesamum,2011,Kharif     ,100,100
RAIGAD,Sesamum,2011,Rabi       ,100,20
RAIGAD,Sesamum,2012,Kharif     ,100,40
RAIGAD,Sesamum,2015,Kharif     ,100,30
RAIGAD,Sesamum,2015,Rabi       ,3,2
RAIGAD,Sesamum,2016,Kharif     ,220,79
RATNAGIRI,Sesamum,2000,Kharif     ,100,10
RATNAGIRI,Sesamum,2001,Kharif     ,100,100
RATNAGIRI,Sesamum,2002,Kharif     ,100,100
RATNAGIRI,Sesamum,2003,Kharif     ,100,100
RATNAGIRI,Sesamum,2004,Kharif     ,100,100
RATNAGIRI,Sesamum,2005,Kharif     ,100,100
RATNAGIRI,Sesamum,2006,Kharif     ,100,100
RATNAGIRI,Sesamum,2007,Kharif     ,100,100
RATNAGIRI,Sesamum,2008,Kharif     ,100,100
RATNAGIRI,Sesamum,2009,Kharif     ,100,
RATNAGIRI,Sesamum,2010,Kharif     ,100,50
RATNAGIRI,Sesamum,2011,Kharif     ,100,50
RATNAGIRI,Sesamum,2012,Kharif     ,100,40
RATNAGIRI,Sesamum,2013,Kharif     ,100,0
RATNAGIRI,Sesamum,2015,Kharif     ,100,10
RATNAGIRI,Sesamum,2015,Rabi       ,2,1
RATNAGIRI,Sesamum,2016,Kharif     ,41,15
RATNAGIRI,Sesamum,2017,Kharif     ,40,12
RATNAGIRI,Sesamum,2018,Kharif     ,49,21
RATNAGIRI,Sesamum,2019,Kharif     ,53,20
SANGLI,Sesamum,1998,Kharif     ,700,300
SANGLI,Sesamum,1998,Rabi       ,100,
SANGLI,Sesamum,1999,Kharif     ,900,200
SANGLI,Sesamum,2000,Kharif     ,900,200
SANGLI,Sesamum,2001,Kharif     ,200,100
SANGLI,Sesamum,2002,Kharif     ,200,10
SANGLI,Sesamum,2003,Kharif     ,100,100
SANGLI,Sesamum,2004,Kharif     ,300,100
SANGLI,Sesamum,2005,Kharif     ,400,100
SANGLI,Sesamum,2006,Kharif     ,500,100
SANGLI,Sesamum,2007,Kharif     ,400,100
SANGLI,Sesamum,2008,Kharif     ,100,100
SANGLI,Sesamum,2009,Kharif     ,100,
SANGLI,Sesamum,2009,Rabi       ,100,
SANGLI,Sesamum,2010,Kharif     ,100,20
SANGLI,Sesamum,2010,Rabi       ,200,100
SANGLI,Sesamum,2011,Kharif     ,100,30
SANGLI,Sesamum,2012,Rabi       ,100,30
SANGLI,Sesamum,2013,Rabi       ,100,20
SANGLI,Sesamum,2016,Kharif     ,24,6
SANGLI,Sesamum,2017,Kharif     ,18,6
SANGLI,Sesamum,2017,Rabi       ,4,14
SANGLI,Sesamum,2018,Rabi       ,4,
SATARA,Sesamum,1998,Kharif     ,400,100
SATARA,Sesamum,1998,Rabi       ,100,
SATARA,Sesamum,1999,Kharif     ,300,100
SATARA,Sesamum,1999,Rabi       ,100,0
SATARA,Sesamum,2000,Kharif     ,300,100
SATARA,Sesamum,2000,Rabi       ,100,100
SATARA,Sesamum,2001,Kharif     ,300,100
SATARA,Sesamum,2001,Rabi       ,100,10
SATARA,Sesamum,2002,Kharif     ,300,100
SATARA,Sesamum,2002,Rabi       ,100,10
SATARA,Sesamum,2003,Kharif     ,300,100
SATARA,Sesamum,2003,Rabi       ,100,0
SATARA,Sesamum,2004,Kharif     ,400,100
SATARA,Sesamum,2004,Rabi       ,100,0
SATARA,Sesamum,2005,Kharif     ,300,100
SATARA,Sesamum,2006,Kharif     ,400,100
SATARA,Sesamum,2006,Rabi       ,100,100
SATARA,Sesamum,2007,Kharif     ,200,100
SATARA,Sesamum,2007,Rabi       ,100,100
SATARA,Sesamum,2008,Kharif     ,100,100
SATARA,Sesamum,2008,Rabi       ,100,100
SATARA,Sesamum,2009,Kharif     ,100,
SATARA,Sesamum,2009,Rabi       ,100,
SATARA,Sesamum,2010,Kharif     ,100,20
SATARA,Sesamum,2010,Rabi       ,100,29
SATARA,Sesamum,2011,Kharif     ,300,100
SATARA,Sesamum,2012,Kharif     ,100,20
SATARA,Sesamum,2013,Kharif     ,100,
SATARA,Sesamum,2015,Kharif     ,100,5
SATARA,Sesamum,2016,Kharif     ,8,2
SATARA,Sesamum,2017,Kharif     ,10,3
SATARA,Sesamum,2018,Kharif     ,15,2
SATARA,Sesamum,2019,Kharif     ,24,5
SINDHUDURG,Sesamum,1998,Kharif     ,200,100
SINDHUDURG,Sesamum,1999,Kharif     ,200,100
SINDHUDURG,Sesamum,2000,Kharif     ,200,100
SINDHUDURG,Sesamum,2001,Kharif     ,200,100
SINDHUDURG,Sesamum,2002,Kharif     ,200,100
SINDHUDURG,Sesamum,2003,Kharif     ,200,100
SINDHUDURG,Sesamum,2004,Kharif     ,200,100
SINDHUDURG,Sesamum,2005,Kharif     ,200,100
SINDHUDURG,Sesamum,2006,Kharif     ,200,100
SINDHUDURG,Sesamum,2007,Kharif     ,200,100
SINDHUDURG,Sesamum,2008,Kharif     ,200,100
SINDHUDURG,Sesamum,2009,Kharif     ,100,
SINDHUDURG,Sesamum,2010,Kharif     ,100,
SINDHUDURG,Sesamum,2011,Kharif     ,100,100
SINDHUDURG,Sesamum,2011,Rabi       ,100,20
SINDHUDURG,Sesamum,2012,Kharif     ,100,40
SINDHUDURG,Sesamum,2013,Kharif     ,100,
SINDHUDURG,Sesamum,2015,Kharif     ,39,9
SINDHUDURG,Sesamum,2015,Rabi       ,2,1
SINDHUDURG,Sesamum,2016,Kharif     ,20,7
SINDHUDURG,Sesamum,2016,Rabi       ,2,0
SINDHUDURG,Sesamum,2019,Rabi       ,36,14
SOLAPUR,Sesamum,1998,Kharif     ,700,300
SOLAPUR,Sesamum,1998,Rabi       ,600,100
SOLAPUR,Sesamum,1999,Kharif     ,900,200
SOLAPUR,Sesamum,2000,Kharif     ,900,200
SOLAPUR,Sesamum,2001,Kharif     ,300,100
SOLAPUR,Sesamum,2002,Kharif     ,300,100
SOLAPUR,Sesamum,2003,Kharif     ,100,100
SOLAPUR,Sesamum,2004,Kharif     ,400,100
SOLAPUR,Sesamum,2005,Kharif     ,400,100
